web-scraper-order,web-scraper-start-url,thread_link,thread_link-href,username,text
"1595187745-4345","https://hardforum.com/forums/intel-processors.5/","1366 x58 Xeon Enthusiast overclocks club","https://hardforum.com/threads/1366-x58-xeon-enthusiast-overclocks-club.1820772/","primetime","Deimos said:
			
		
	
	
		
		
			Primetime how in the hell are your temps so low? according to my temp monitor my X5670 idles at 31C load as high as 85C and I have a pretty hardcore watercooling setup, what gives?



I'm starting to think that maybe the method I use to apply thermal paste is not ideal, I'm going to have another crack at it, any tips from your obviously superior method?
		
		Click to expand...
	
im using a very high grade thermal grease...plus in in the pic i m kinda cheating with an small fan blowing fresh air directly at the heat sinks....and ive had a good bit of practice applying grease the correct way...most people are giving incorrect instructions on how to install the grease.....you just want a very thin even layer on both surpasses...to much or too little will not give good results...not to mention it has to mounted in near perfect flat contact...otherwise it burns up....this hole putting a dot hear and there is retarded...its has to be spread perfectly evenly to do its job"
"1595187796-4833","https://hardforum.com/forums/intel-processors.5/","I finally upgraded from my 3570k / R9 290X / 16gb ddr3","https://hardforum.com/threads/i-finally-upgraded-from-my-3570k-r9-290x-16gb-ddr3.1997829/","Smoblikat","somebrains said:
			
		
	
	
		
		
			You can brute force some more performance out of a 212 with a Corsair ml120 fan and retune of your fan curve.



2nd fan is another 3-5c.



Noise sensitive people should go with Be Quiet.

I like my noctuas, but silent wings fans are better near full blast.
		
		Click to expand...
	
You should see what 2 50mm Delta 120mm fans do........besides remove the tips of (my buddies, not mine!) fingers."
"1595187800-4880","https://hardforum.com/forums/intel-processors.5/","I actually have a 10900k on the way!","https://hardforum.com/threads/i-actually-have-a-10900k-on-the-way.1996645/","Furious_Styles","Dan_D said:
			
		
	
	
		
		
			Well, this thread seems to answer the question as to whether or not these would be total vaporware the way the Core i9-10980XE is.
		
		Click to expand...
	
Seems supply is super low on release."
"1595187758-4514","https://hardforum.com/forums/intel-processors.5/","10900k can't reach 5.3","https://hardforum.com/threads/10900k-cant-reach-5-3.1997566/","shaolin95","UltraTaco said:
			
		
	
	
		
		
			Besides, AMD is better. Everyone knows that..
		
		Click to expand..."
"1595187749-4408","https://hardforum.com/forums/intel-processors.5/","P3 Tualatin RAM","https://hardforum.com/threads/p3-tualatin-ram.866669/","robberbaron","DeFex said:
			
		
	
	
		
		
			even DDR is not much use for it because the FSB on that is only 133. so that would cause a bottleneck. if you have a p3 board you can get an adapter for $40 or so that lets it take tualatin. i put one in an original shuttle sv24 and it worked fine.
		
		Click to expand...
	
Wouldnt that DDR ram give better headroom with overclocking the P3?"
"1595187800-4870","https://hardforum.com/forums/intel-processors.5/","I actually have a 10900k on the way!","https://hardforum.com/threads/i-actually-have-a-10900k-on-the-way.1996645/","UltraTaco","Because


		
			
		
		


<img src=""https://hardforum.com/data/attachment-files/2020/05/348645_Screenshot_20200521-005859_Opera.jpg"" data-url="""" class=""bbImage"" data-zoom-target=""1"" alt=""Screenshot_20200521-005859_Opera.jpg"" style="""" />


	



You could've at least shown a photo of the bare cpu. I only saw i7 920 and x5670 in my life."
"1595187800-4864","https://hardforum.com/forums/intel-processors.5/","I actually have a 10900k on the way!","https://hardforum.com/threads/i-actually-have-a-10900k-on-the-way.1996645/","sirmonkey1985","SixFootDuo said:
			
		
	
	
		
		
			I am actually going to give some REAL cooling advice that will benefit all of you regardless of  your skill level.



One of the best AIO 360mm water coolers is on-sale for $99. The EVGA CLC 360.




	
		
	


Unbeatable performance and price.



To take this to the next level, add 3 additional high static pressure fans and do a pull push config.
		
		Click to expand...
	
if you mean outright performance, sure it's the best.. if you mean the best 360 aio to own? fk no, that thing is a loud pos. it's performance is purely because it brute forces it's way to those numbers since there's nothing else to make it stand out over the other 5-10 standard asetek 360 AIO model's that are on the market. after you change the fans you're looking at a 130-140 dollar cooler which already makes it more expensive then a arctic freezer II 360mm that is better than it in every way.



also the rad's far too thin to make a push/pull configuration worth a damn."
"1595187754-4447","https://hardforum.com/forums/intel-processors.5/","Jeez 10900k really?","https://hardforum.com/threads/jeez-10900k-really.1996938/","ryan_975","Keljian said:
			
		
	
	
		
		
			The thought of 200 amps is worrying in itself. 200a/1.25v = 250w so it makes sense, but delivering 200A across pcb traces is non trivial
		
		Click to expand...
	
delivering it through a plate of copper and 500-600 pins in easy.  The fact that those 200 amps are running through a piece of glass not much bigger than the end of my thumb in a controlled, predictable, and useful manner instead of melting is what’s awe inspiring to me."
"1595187747-4397","https://hardforum.com/forums/intel-processors.5/","i7 5930K, safe voltage with safe temp.","https://hardforum.com/threads/i7-5930k-safe-voltage-with-safe-temp.1834657/","Darksword","My 5820K needs 1.30v for stability at 4.5Ghz, 2800 CL15, 100Mhz BLCK.  ASUS X99-Pro, Corsair H110.



My Uncore is also at 4.5Ghz (I forget what the exact voltage is, but I did have to increase it.)



1.3v seems to be about the sweet spot for good overclocking on X99 without taking temps too high."
"1595187802-4906","https://hardforum.com/forums/intel-processors.5/","Core i9 10980Xe","https://hardforum.com/threads/core-i9-10980xe.1997871/","German Muscle","E4g1e said:
			
		
	
	
		
		
			To be honest, Intel has all but abandoned the HEDT market as of now. Although the CPUs are technically still in production, distribution of these CPUs has been poor. Within the next couple of years, I would not be surprised if X299 and LGA 2066 are discontinued for enthusiast platforms with no successor whatsoever. That will force enthusiasts into a tough choice between the consumer LGA 1200 or successor platform and the ultra-expensive server platform with minimal (if any) overclock capability and relatively low clock speeds.
		
		Click to expand...
	
They havent abandoned anything. Its been known that Ice Lake-X will be the successor to Cascade Lake-X. Keep in mind HEDT is a descendant of the server platform. Current HEDT is Cascade Lake-X and current server was Cascade Lake-SP until June when they released Cooper Lake-SP. Ice Lake-SP is the successor to Cooper Lake-SP and that is the next step for HEDT. X299 and LGA2066 are already end of life. Ice Lake-X will bring in a new socket and a new chipset. X299 had a longer life then expected by having three series of chips on it rather then the expected two. As someone on the X299 platform i have no desire to downgrade to a mainstream platform."
"1595187791-4781","https://hardforum.com/forums/intel-processors.5/","Core i7-860 with P55 chipset 32GB RAM support","https://hardforum.com/threads/core-i7-860-with-p55-chipset-32gb-ram-support.1845468/","Reanimation_LP","jedimasterben said:
			
		
	
	
		
		
			It's a CPU limitation. If you had a Lynnfield-based Xeon then it would support 32GB, but the Core series does not. Even for Xeons I'm seeing that unbuffered DDR3 is limited to 16GB, but ECC is 32GB.
		
		Click to expand...
	
Incorrect. Friend's iMac 27 has this CPU and has 32GB of RAM humming along fine. Any limitations would be on the mobo end."
"1595187741-4285","https://hardforum.com/forums/intel-processors.5/","Any still running an overclocked i7 5820k? (haswell-E)","https://hardforum.com/threads/any-still-running-an-overclocked-i7-5820k-haswell-e.1953713/","aldamon","KedsDead said:
			
		
	
	
		
		
			And this is also if they update it..  I have a Gigabyte X99 board.. They have released a bios update for spectre and meltdown. Although I know the release info from Intel says, they are only releasing patches for 6,7 and 8th gen..  So who knows.. I do know that I tested afterward.. I used Cinebench and the scores were basicly the same..  1249 multi and 172 single ( before )  1242 multi and 171 single (after), and under a workload, I cant see the difference.
		
		Click to expand...
	
Thanks for the report. That gives me hope that everything will be OK."
"1595187760-4521","https://hardforum.com/forums/intel-processors.5/","What's the current state of hardware and gaming in terms of hardware?","https://hardforum.com/threads/whats-the-current-state-of-hardware-and-gaming-in-terms-of-hardware.1997498/","lopoetve","BottomsUp said:
			
		
	
	
		
		
			I've been gaming a long time and have not upgraded my i6700K since it came out in early 2016. I've upgraded my card a few times and am now with a 1080Ti but i remember upgrading every 2 years max back in the day. Even at 1440p gaming it feels like faster CPUs just aren't that important anymore?
		
		Click to expand...
	
Same boat but 1080 GTX.  I'm going to get a 3XXX Ti when they drop, and I WANT to upgrade the motherboard/CPU, but I can't see a huge reason to.  I've got the urge to build an uber gaming system, but 1440p and VR...  everything still runs fine?"
"1595187802-4904","https://hardforum.com/forums/intel-processors.5/","Core i9 10980Xe","https://hardforum.com/threads/core-i9-10980xe.1997871/","Dan_D","lopoetve said:
			
		
	
	
		
		
			I meant B&H 
		
		Click to expand...
	
That's not surprising. They've never received stock as far as I know."
"1595187785-4673","https://hardforum.com/forums/intel-processors.5/","Can anybody get me up to speed on the state of the CPU game right now?","https://hardforum.com/threads/can-anybody-get-me-up-to-speed-on-the-state-of-the-cpu-game-right-now.1993202/","Ultra-m-a-n","Now is a great time to build. I just recently replaced my first generation i7 system (x58 - 6 core/12 thread xeon) with a Ryzen 5 2600 that I got for cheap last year.



Blazing fast, way more power efficient, and I even went small form factor, so no giant tower on my desk, just something the size of a dictionary. 



Even in the used market the prices for Ryzen are extremely good, they have disrupted the market with their aggressive prices. Also the prices of motherboards are extremely good compared to intel.



For example, I just bought a used Ryzen 5 1600 for $65 on Ebay, no way I would be able to buy and intel equivalent CPU for that cheap, to boot an overclockable one as well."
