web-scraper-order,web-scraper-start-url,threads,threads-href,username,the_post
"1595262098-7073","https://hardforum.com/forums/amd-flavor.87/","Should I pick up an Aorus 5700 XT or should i wait and save for big navi?","https://hardforum.com/threads/should-i-pick-up-an-aorus-5700-xt-or-should-i-wait-and-save-for-big-navi.1995281/","The Cobra","That 50th anniversary card looks really nice."
"1595262098-7079","https://hardforum.com/forums/amd-flavor.87/","Should I pick up an Aorus 5700 XT or should i wait and save for big navi?","https://hardforum.com/threads/should-i-pick-up-an-aorus-5700-xt-or-should-i-wait-and-save-for-big-navi.1995281/","mrnuke","I'm in the same boat, but possibly trying to game 1080p med settings now to be able to have more money for big navi/ampere something that'll be a 4k gaming later"
"1595262134-7403","https://hardforum.com/forums/amd-flavor.87/","What's the latest on AMD's driver issues for the RX 5600 XT and similar models?","https://hardforum.com/threads/whats-the-latest-on-amds-driver-issues-for-the-rx-5600-xt-and-similar-models.1999082/","redhaze1er","I would stay away from all rx5xxx cards as AMD really has done a terrible job on the driver side of things. I have a Sapphire 5700xt pulse model and on both my systems, i7 8700(non k) 16gb gskill ram 850w corsair psu and i7 10700k 32gb gskill ram 1000w corsair psu, I have had random black screens and hard crashes with the only solution being a system reboot. I tried everything from updating drivers, removing the adrenaline software, setting the pci link speed to gen 3, fresh windows install and nothing worked. 



My friend also has Sapphire 5700xt nitro+ and has the same problem instead he is using an AMD cpu. You are going to get people here who are going to tell you they haven't had any problems and that's great for them but the fact is that the rx5xxx cards still have problems and you will be rolling the dice picking one up. The only reason I haven't switched yet is because the new Nvidia and AMD cards are just around the corner so I see no point in buying any of the current gen cards at the current prices.



If you have to have a card now put the extra few bucks in and get a Nvidia card. The evga rtx2060 KO is pretty close to the price of a rx5600xt."
"1595262123-7305","https://hardforum.com/forums/amd-flavor.87/","Radeon VII prices...","https://hardforum.com/threads/radeon-vii-prices.1996720/","Furious_Styles","shadowj said:
			
		
	
	
		
		
			Is the AMD Radeon VII, the best GPU from AMD, for gaming at 4k, at the moment  ?
		
		Click to expand...
	
The VII really shines when you have an open loop system and put a nice OC on it.  Otherwise it runs pretty hot and loud."
"1595262125-7329","https://hardforum.com/forums/amd-flavor.87/","Radeon Vanguard open beta tester spots.","https://hardforum.com/threads/radeon-vanguard-open-beta-tester-spots.1979559/","ThreeDee","just submitted request to join program. .. I guess I'll find out soon enough if I am worthy .."
"1595262060-6850","https://hardforum.com/forums/amd-flavor.87/","What is wrong with my curved videocard?","https://hardforum.com/threads/what-is-wrong-with-my-curved-videocard.1992656/","Armenius","cyclone3d said:
			
		
	
	
		
		
			And this, kids, is why longer, heavier GPU setups should always have a metal backplate from the factory.
		
		Click to expand...
	
A backplate is not a guarantee of no sag.  I had a GTX 970 that had a full metal backplate and it still sagged over time.  Not as bad as this, but still.  On the flip side I've had video cards with heavy coolers and no backplate not sag at all.  The primary issue with this video card is the cooler isn't attached to the I/O bracket, as I mentioned above."
"1595262051-6752","https://hardforum.com/forums/amd-flavor.87/","AMD Radeon RX 5600 XT Review","https://hardforum.com/threads/amd-radeon-rx-5600-xt-review.1992038/","vegeta535","chameleoneel said:
			
		
	
	
		
		
			I keep seeing posts like this and I don't get it.



AMD's 5**** series has been a much better price/performance than Nvidia, since launch day last summer. 5600XT is a little closer in price. But, it is still priced better.



Of course, we all want GPUs to be even cheaper. But, AMD is definitely driving prices downward.
		
		Click to expand...
	
Driving lower-mid range down maybe. High end prices are being driven up."
"1595262132-7367","https://hardforum.com/forums/amd-flavor.87/","[Solved] RX 460 Blown Fuse","https://hardforum.com/threads/solved-rx-460-blown-fuse.1992996/","Kzoak","N4CR said:
			
		
	
	
		
		
			GOing to solder iron or hot air solder?
		
		Click to expand...
	
Iron. I don't have hot air  

I already soldered it. Checked the connection and it looks fine (beeps ) Unfortunately - it's still dead. Fans don't even bother starting. I don't have knowledge nor equipment to push it further. Though that would be an interesting journey to repair it. Shame. I liked this card (though I don't like Gigabyte).

 

Let me show off my very bad soldering skills with what I had on hand (and I couldn't get any kind of a fuse holder)."
"1595262109-7149","https://hardforum.com/forums/amd-flavor.87/","Considering a 5600 XT","https://hardforum.com/threads/considering-a-5600-xt.1996724/","Ready4Dis","Grimham said:
			
		
	
	
		
		
			Now this brings up an interesting point that I didn't think about.  This PC is not my dedicated box, it's more of a HTPC that I also game on.  But besides that it's also my Plex server.  Most of my videos play direct stream, but there are a few instances where it transcodes and the 1060 is very nice with that.  I looked briefly about AMD and their support with Plex, but there's sparse info.  I never would have thought of that if i didn't post here asking for opinions.
		
		Click to expand...
	
Nvidia is further ahead of AMD for transcode quality.  Both are supported by ffmpeg and plex, however I don't have a GPU in my Plex server so I can't comment to much how well either works besides what I've read.  You also need a Plex pass (not free version) to enabled hardware transcoding as well.  I mostly direct play and when I don't my dual xeons keep up fine.  My next build I plan to add hardware transcoding so my CPU do with have to ramp up and work so hard (aka, less power).  CPU has the best quality but I normally run lower quality on CPU so it doesn't use as much power (I don't care if my shows look perfect, so 720p 3mb/s is my normal target, but it will easily handle 1080p full quality if ask it to)."
"1595262053-6798","https://hardforum.com/forums/amd-flavor.87/","Navi RX 5700 to 5700 XT BIOS Flash","https://hardforum.com/threads/navi-rx-5700-to-5700-xt-bios-flash.1986224/","cybereality","Yeah, that's awesome. Like free money (well, free performance)."
"1595262119-7278","https://hardforum.com/forums/amd-flavor.87/","New windows install, where is my 5700xt?","https://hardforum.com/threads/new-windows-install-where-is-my-5700xt.1997006/","crazycrave","I been enjoying my RX 5700 on any driver I throw at it as I have two different RX 5700 systems with one being flashed  ,, but I always start with factory reset and this is my x370 chipset board with Ryzen 3600  .. I am learning this game lol .."
"1595262136-7444","https://hardforum.com/forums/amd-flavor.87/","AMD RDNA 2 gets ray tracing","https://hardforum.com/threads/amd-rdna-2-gets-ray-tracing.1994287/","cybereality","MangoSeed said:
			
		
	
	
		
		
			That would be a great waste of marketing dollars since RTX raytracing has nothing to do with tensor cores.
		
		Click to expand...
	
Though not directly related, Tensor Cores are being used for DLSS, which is a key part of making RT viable at this date.



https://www.nvidia.com/en-us/geforce/news/nvidia-dlss-2-0-a-big-leap-in-ai-rendering/"
"1595262112-7206","https://hardforum.com/forums/amd-flavor.87/","RX Vega Owners Thread","https://hardforum.com/threads/rx-vega-owners-thread.1941944/","Archaea","$1400?? for the US NCIX variant?  what?  

http://www.ncixus.com/products/?sku=142105&vpn=21275-00-40G&manufacture=SAPPHIRE








	
		
			
				Magic Hate Ball said:
			
		
	
	
		
		
			I put in a pre-order at NCIX Canada for the water cooled Vega.



Just going to sit and twiddle my thumbs waiting for it to process and ship.



Not going to waste my life refreshing pages since I didn't luck out on launch.
		
		Click to expand..."
"1595262114-7252","https://hardforum.com/forums/amd-flavor.87/","Radeon VII Owner's Club!","https://hardforum.com/threads/radeon-vii-owners-club.1977524/","mvmiller12","ccityinstaller said:
			
		
	
	
		
		
			You are incorrect in the thinking that the memory clock just improves max FPS, especially with the VEGA family.  The difference in both charts and ""smoothness"" is insane when taking a VEGA from 800/945mhz HBM to 1100Mhz+...



cybereality , you are correct that this is a much better experience then VEGA Crossfire.  I am having an issue with my AMD card...I put it into an old Athlon X4 945 platform I keep around for testing..I wanted to burn the card in OC'd for 24hrs before I took it apart and attempted the Ghetto WC'ing...I installed Windows 10 Pro, and everything was fine (I was using an RX 550 at the time)...Windows asked to reboot, and it would just black screen...



I installed the Radeon vII, system posts fine, but when it goes to boot Windows, just instant black screen again...I never see the loading windows icon etc...I was in bed with a severe migraine for the last 27 hours so I did not have time to mess with it yesterday..I need to make sure these cards are good before I tear my primary loop down.
		
		Click to expand...
	
For clarity... Did the blackscreen problem start BEFORE you installed the Radeon VII (highlighted section above)? Your post sounds like it happened with the RX 550 installed and continued happening with the Radeon VII after the 550 was replaced..."
"1595262075-6901","https://hardforum.com/forums/amd-flavor.87/","AMD speaks RDNA2, RDNA3, Zen3 and Zen4, announces new roadmaps","https://hardforum.com/threads/amd-speaks-rdna2-rdna3-zen3-and-zen4-announces-new-roadmaps.1993782/","Maddness","cybereality said:
			
		
	
	
		
		
			Yeah, no juicy nuggets, but it shows at least they are on track for what people are expecting.



50% boost perf/watt sounds pretty good though. I mean, could that be that RDNA2 is 50% faster than a 5700 XT? Cause that would be a pretty nice card and probably slightly better than a 2080 Ti.



Granted, Nvidia will have their next card out too, but AMD beating the 2080 Ti with a more reasonable price could be a good show (and at least keep them in the game). Then add in a competent ray-tracing solution and that could be a winner.



But we get hyped every time, and the past is not kind to AMD's success. But. You never know.
		
		Click to expand...
	
If AMD can get to 2080Ti levels of rasterized performance with better Ray Tracing and at a reasonable price, then I'd be happy with that."
